name	ids
IFNG	1079
IFNGR1	1080
IFNGR2	1081
IFNK	1082
IFNW1	1083
IGF1	1084
IGF1R	1085
IGF2	1086
IGF2BP1	1087
IGF2R	1088
IGFBP1	1089
IGFBP3	1090
IGFBP5	1091
IKBKB	1092
IKBKE	1093
IKZF1	1094
IL10	1095
IL11	1096
IL12A	1097
IL12B	1098
IL12RB1	1099
IL12RB2	1100
IL13	1101
IL15	1102
IL15RA	1103
IL17A	1104
IL17C	1105
IL17D	1106
IL17F	1107
IL18	1108
IL18R1	1109
IL18RAP	1110
IL1A	1111
IL1B	1112
IL1R1	1113
IL1RN	1114
IL2	1115
IL21	1116
IL22	1117
IL23A	1118
IL23R	1119
IL27	1120
IL2RA	1121
IL2RB	1122
IL2RG	1123
IL3	1124
IL32	1125
IL4	1126
IL4R	1127
IL5	1128
IL6	1129
IL6R	1130
IL7	1131
IL7R	1132
IL8	1133
ILF2	1134
ILF3	1135
ILK	1136
ING1	1137
ING2	1138
ING4	1139
INS	1140
INSM1	1141
INSR	1142
IPO7	1143
IRF1	1144
IRF2	1145
IRF3	1146
IRF4	1147
IRF5	1148
IRF7	1149
IRF8	1150
IRF9	1151
IRGM	1152
IRS2	1153
ISG15	1154
ISL1	1155
ISYNA1	1156
ITGA2B	1157
ITGA5	1158
ITGA6	1159
ITGAD	1160
ITGAL	1161
ITGAM	1162
ITGAV	1163
ITGAX	1164
ITGB1	1165
ITGB2	1166
ITGB3	1167
ITGB7	1168
IVL	1169
JAG1	1170
JAK2	1171
JDP2	1172
JMJD7-PLA2G4B	1173
JUN	1174
JUNB	1175
JUND	1176
JUP	1177
KAT2B	1178
KAT5	1179
KAT6A	1180
KCNIP3	1181
KCNN4	1182
KCNQ2	1183
KCNQ3	1184
KDM2A	1185
KDM3A	1186
KDM3B	1187
KDM4B	1188
KDM4C	1189
KDR	1190
KHDRBS1	1191
KHSRP	1192
KIF2C	1193
KIN	1194
KIR2DL1	1195
KIR2DL2	1196
KIR2DL3	1197
KIR2DL4	1198
KIR2DL5A	1199
KIR3DL1	1200
KISS1	1201
KISS1R	1202
KIT	1203
KL	1204
KLF1	1205
KLF10	1206
KLF11	1207
KLF12	1208
KLF13	1209
KLF14	1210
KLF15	1211
KLF16	1212
KLF2	1213
KLF3	1214
KLF4	1215
KLF5	1216
KLF6	1217
KLF8	1218
KLF9	1219
KLK3	1220
KLK4	1221
KLRK1	1222
KPNA2	1223
KPNB1	1224
KRAS	1225
KRT10	1226
KRT12	1227
KRT13	1228
KRT14	1229
KRT15	1230
KRT16	1231
KRT17	1232
KRT18	1233
KRT19	1234
KRT20	1235
KRT23	1236
KRT24	1237
KRT25	1238
KRT26	1239
KRT27	1240
KRT28	1241
KRT31	1242
KRT32	1243
KRT33A	1244
KRT33B	1245
KRT34	1246
KRT35	1247
KRT36	1248
KRT37	1249
KRT38	1250
KRT39	1251
KRT4	1252
KRT40	1253
KRT5	1254
KRT7	1255
KRT9	1256
L3MBTL1	1257
LAMA1	1258
LAMA3	1259
LAMB1	1260
LATS2	1261
LBP	1262
LCK	1263
LCN2	1264
LCT	1265
LDB1	1266
LDHA	1267
LDLR	1268
LEF1	1269
LEFTY1	1270
LEP	1271
LGALS1	1272
LGALS3	1273
LGALS3BP	1274
LGALS4	1275
LHB	1276
LHCGR	1277
LHX2	1278
LHX3	1279
LHX4	1280
LHX6	1281
LILRB1	1282
LILRB2	1283
LILRB4	1284
LIMD1	1285
LIN28A	1286
LIN28B	1287
LIPE	1288
LITAF	1289
LMO2	1290
LMO3	1291
LMO4	1292
LMTK2	1293
LMX1B	1294
LNPEP	1295
LOR	1296
LOX	1297
LOXL4	1298
LPAR2	1299
LPL	1300
LRBA	1301
LRP1	1302
LRP5	1303
LRP6	1304
LRP8	1305
LRRFIP1	1306
LRRN3	1307
LTA	1308
LTBP1	1309
LTBR	1310
LTC4S	1311
LXN	1312
LY96	1313
LYL1	1314
MACC1	1315
MACROD1	1316
MAD1L1	1317
MAD2L1	1318
MADCAM1	1319
MAF	1320
MAFA	1321
MAFB	1322
MAML1	1323
MAML2	1324
MAML3	1325
MAOA	1326
MAOB	1327
MAP1A	1328
MAP1LC3A	1329
MAP1LC3B	1330
MAP2	1331
MAP2K4	1332
MAP3K5	1333
MAP4	1334
MAPK1	1335
MAPK10	1336
MAPK11	1337
MAPK12	1338
MAPK13	1339
MAPK14	1340
MAPK3	1341
MAPK7	1342
MAPK8	1343
MAPK9	1344
MAPKAPK3	1345
MARCKSL1	1346
MAT2A	1347
MAT2B	1348
MATN1	1349
MAVS	1350
MAX	1351
MAZ	1352
MBD1	1353
MBD2	1354
MBP	1355
MC2R	1356
MCAM	1357
MCAT	1358
MCL1	1359
MCM10	1360
MCM2	1361
MCM3	1362
MCM4	1363
MCM5	1364
MCM6	1365
MCM7	1366
MCM8	1367
MCPH1	1368
MDM2	1369
ME1	1370
MECOM	1371
MECP2	1372
MED1	1373
MED23	1374
MEF2A	1375
MEF2B	1376
MEF2C	1377
MEF2D	1378
MEFV	1379
MEIS1	1380
MEN1	1381
MEOX2	1382
MEP1A	1383
MET	1384
METAP2	1385
MFN2	1386
MGMT	1387
MGST1	1388
MGST2	1389
MGST3	1390
MIA	1391
MICA	1392
MICB	1393
MIF	1394
MIP	1395
MITF	1396
MKI67	1397
MKL1	1398
MLH1	1399
MLLT10	1400
MLLT3	1401
MLX	1402
MLXIP	1403
MLXIPL	1404
MME	1405
MMP1	1406
MMP10	1407
MMP11	1408
MMP12	1409
MMP13	1410
MMP14	1411
MMP2	1412
MMP28	1413
MMP3	1414
MMP7	1415
MMP9	1416
MMRN1	1417
MNAT1	1418
MPL	1419
MPO	1420
MRVI1	1421
MS4A2	1422
MSC	1423
MSH2	1424
MSH6	1425
MSL1	1426
MSLN	1427
MSR1	1428
MST1	1429
MSX1	1430
MSX2	1431
MT1E	1432
MT1F	1433
MT1G	1434
MTA1	1435
MTA2	1436
MTA3	1437
MTF1	1438
MTF2	1439
MTHFR	1440
MTOR	1441
MTTP	1442
MUC1	1443
MUC2	1444
MUC4	1445
MUC6	1446
MVP	1447
MX1	1448
MXD1	1449
MXI1	1450
MYB	1451
MYBL2	1452
MYC	1453
MYCBP	1454
MYCN	1455
MYD88	1456
MYEF2	1457
MYH10	1458
MYH6	1459
MYH7	1460
MYOCD	1461
MYOD1	1462
MYOG	1463
MZF1	1464
NAB2	1465
NACA	1466
NAMPT	1467
NANOG	1468
NAT1	1469
NBN	1470
NCAM1	1471
NCEH1	1472
NCF1	1473
NCF2	1474
NCOA1	1475
NCOA2	1476
NCOA3	1477
NCOA4	1478
NCOA6	1479
NCOR1	1480
NCOR2	1481
NDC80	1482
NDRG1	1483
NDRG2	1484
NDUFV1	1485
NDUFV2	1486
NEDD4	1487
NEDD4L	1488
NEFL	1489
NEIL1	1490
NES	1491
NEUROD1	1492
NEUROG3	1493
NF1	1494
NFAT5	1495
NFATC1	1496
NFATC2	1497
NFATC3	1498
NFATC4	1499
NFE2	1500
NFE2L1	1501
NFE2L2	1502
NFIA	1503
NFIB	1504
NFIC	1505
NFIL3	1506
NFIX	1507
NFKB1	1508
NFKB2	1509
NFKBIA	1510
NFKBIB	1511
NFRKB	1512
NFX1	1513
NFYA	1514
NFYB	1515
NFYC	1516
NGF	1517
NGFR	1518
NHLH2	1519
NKD1	1520
NKX2-1	1521
NKX2-2	1522
NKX2-5	1523
NKX3-1	1524
NKX6-1	1525
NLRC4	1526
NLRP2	1527
NME1	1528
NME3	1529
NMU	1530
NOD1	1531
NOD2	1532
NOL7	1533
NOLC1	1534
NOS1	1535
NOS2	1536
NOS3	1537
NOTCH1	1538
NOTCH2	1539
NOTCH3	1540
NOTCH4	1541
NOTUM	1542
NOV	1543
NOX1	1544
NOX4	1545
NOX5	1546
NPAS2	1547
NPAT	1548
NPC1L1	1549
NPM1	1550
NPPA	1551
NPPB	1552
NPPC	1553
NPSR1	1554
NPY	1555
NQO1	1556
NR0B1	1557
NR0B2	1558
NR1D1	1559
NR1H2	1560
NR1H3	1561
NR1H4	1562
NR1I2	1563
NR1I3	1564
NR2C2	1565
NR2E3	1566
NR2F1	1567
NR2F2	1568
NR2F6	1569
NR3C1	1570
NR3C2	1571
NR4A1	1572
NR4A2	1573
NR4A3	1574
NR5A1	1575
NR5A2	1576
NRAS	1577
NRCAM	1578
NRF1	1579
NRIP1	1580
NRL	1581
NRP1	1582
NRXN1	1583
NT5E	1584
NTF3	1585
NTRK1	1586
NTRK3	1587
NUCB1	1588
NUPR1	1589
OAS1	1590
OAS2	1591
OAS3	1592
OASL	1593
OCA2	1594
OCLN	1595
ODC1	1596
OGG1	1597
OLR1	1598
ONECUT1	1599
ONECUT2	1600
OPRM1	1601
OPTN	1602
OSM	1603
OTC	1604
OTX1	1605
OTX2	1606
OXTR	1607
P2RX4	1608
P4HA1	1609
PA2G4	1610
PADI1	1611
PAEP	1612
PARG	1613
PARP1	1614
PAWR	1615
PAX2	1616
PAX3	1617
PAX4	1618
PAX5	1619
PAX6	1620
PAX8	1621
PBX1	1622
PBX2	1623
PC	1624
PCBD1	1625
PCGF2	1626
PCK1	1627
PCK2	1628
PCNA	1629
PCSK1	1630
PCSK2	1631
PCSK6	1632
PCSK9	1633
PCYT1A	1634
PDCD2	1635
PDCD4	1636
PDCD5	1637
PDE5A	1638
PDGFA	1639
PDGFB	1640
PDGFC	1641
PDGFRA	1642
PDGFRB	1643
PDHX	1644
PDIA2	1645
PDIA6	1646
PDK1	1647
PDK2	1648
PDK4	1649
PDLIM7	1650
PDPK1	1651
PDX1	1652
PDYN	1653
PEA15	1654
PEBP1	1655
PENK	1656
PER1	1657
PER2	1658
PER3	1659
PERP	1660
PF4	1661
PFDN4	1662
PFKFB3	1663
PFKL	1664
PFKM	1665
PFKP	1666
PGA5	1667
PGAM1	1668
PGAM2	1669
PGAM4	1670
PGF	1671
PGK1	1672
PGR	1673
PHB	1674
PHB2	1675
PHGDH	1676
PHLDA1	1677
PHOX2A	1678
PHOX2B	1679
PIAS1	1680
PIAS2	1681
PIAS3	1682
PIAS4	1683
PIGR	1684
PIK3C3	1685
PIK3CA	1686
PIK3CB	1687
PIK3CD	1688
PIK3R1	1689
PIK3R2	1690
PIK3R3	1691
PIK3R4	1692
PIM1	1693
PIM2	1694
PIP5K1C	1695
PITX1	1696
PITX2	1697
PITX3	1698
PKLR	1699
PKNOX1	1700
PKP3	1701
PLA2G4A	1702
PLA2G4B	1703
PLA2G4C	1704
PLA2G4D	1705
PLA2G4E	1706
PLA2G4F	1707
PLAC1	1708
PLAG1	1709
PLAGL1	1710
PLAGL2	1711
PLAT	1712
PLAU	1713
PLAUR	1714
PLB1	1715
PLD1	1716
PLG	1717
PLIN1	1718
PLIN2	1719
PLIN4	1720
PLIN5	1721
PLK1	1722
PLK2	1723
PLK3	1724
PLK4	1725
PLN	1726
PLTP	1727
PMAIP1	1728
PML	1729
PNPLA2	1730
PNRC2	1731
PODXL	1732
POLB	1733
POLK	1734
POLR1A	1735
POMC	1736
POMGNT1	1737
PON1	1738
PON2	1739
POR	1740
POSTN	1741
POU1F1	1742
POU2AF1	1743
POU2F1	1744
POU2F2	1745
POU3F2	1746
POU4F1	1747
POU4F2	1748
POU5F1	1749
POU5F1B	1750
PPARA	1751
PPARD	1752
PPARG	1753
PPARGC1A	1754
PPL	1755
PPM1D	1756
