0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
HSF2,39.0,99.0,44.0,6.0,36.0,172.0,26.0,110.0,5.0,54.0,88.0,106.0,134.0,86.0,130.0,73.0,104.0,155.0,125.0,117.0,104.0,14.0,0.0,29.0,64.0,0.0,8.0,49.0,21.0,34.0,18.0,25.0,0.0,12.0,4.0,27.0,51.0,20.0,408.0,149.0,96.0,73.0
HSD17B6,1.0,3.0,0.0,2.0,1.0,6.0,2.0,5.0,2.0,7.0,4.0,11.0,12.0,2.0,33.0,20.0,11.0,15.0,18.0,16.0,4.0,3.0,0.0,2.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,12.0,11.0,8.0
NR1H3,18.0,52.0,25.0,2.0,33.0,85.0,24.0,63.0,10.0,64.0,64.0,79.0,70.0,36.0,82.0,59.0,82.0,131.0,116.0,105.0,60.0,9.0,0.0,40.0,39.0,4.0,5.0,16.0,2.0,23.0,9.0,9.0,0.0,2.0,0.0,10.0,3.0,3.0,445.0,116.0,133.0,58.0
VIM,4004.0,8273.0,3981.0,404.0,3271.0,12251.0,2204.0,6629.0,1925.0,12998.0,6321.0,7287.0,7108.0,4781.0,5945.0,7054.0,8853.0,6421.0,5358.0,5908.0,9866.0,1843.0,0.0,3098.0,7229.0,221.0,320.0,662.0,321.0,606.0,304.0,373.0,0.0,83.0,39.0,144.0,217.0,73.0,35592.0,8439.0,9488.0,14607.0
FAS,40.0,150.0,73.0,5.0,70.0,286.0,23.0,135.0,38.0,223.0,146.0,148.0,189.0,172.0,162.0,143.97,284.0,201.0,205.0,161.0,139.0,24.0,0.0,22.0,76.0,1.0,23.0,37.0,14.0,23.0,18.0,28.0,0.0,15.0,5.0,16.0,24.0,7.0,1400.0,515.0,439.0,430.0
CD44,2989.0,6643.0,2905.0,229.0,2046.0,10379.0,1508.0,5431.0,1293.0,9132.0,5144.0,5042.0,5777.0,4800.0,3496.0,4080.0,5429.0,5470.0,4316.0,4283.0,7377.0,1110.0,0.0,1568.0,3715.0,77.0,242.0,625.0,270.0,419.0,144.0,219.0,0.0,39.0,15.0,14.0,12.0,6.0,27610.0,6762.0,6777.0,10479.0
IFNGR1,348.0,896.0,326.0,35.0,240.0,1202.0,224.0,646.0,325.0,1805.0,680.0,540.0,601.0,306.0,486.0,302.0,572.0,805.0,693.0,620.0,857.0,108.0,0.0,280.0,581.0,7.0,66.0,179.0,81.0,107.0,90.0,120.0,0.0,32.0,13.0,19.0,26.0,15.0,5518.0,1626.0,1553.0,2660.0
TNFRSF1B,0.0,1.0,0.0,0.0,0.0,5.0,0.0,3.0,19.0,124.0,2.0,1.0,6.0,4.0,0.0,3.0,11.0,4.0,1.0,1.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,390.0,65.0,80.0,139.0
POU2F2,0.0,6.0,0.0,0.0,1.0,9.0,0.0,8.0,0.0,1.0,4.0,1.0,6.0,11.0,3.0,7.0,5.0,8.0,7.0,5.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,20.0,13.0,18.0,0.0,9.0,9.0,115.0,204.0,95.0,17.0,11.0,5.0,2.0
TBPL1,72.0,147.57,59.0,8.0,81.0,250.38,87.0,151.0,18.0,74.29,187.0,131.54,186.0,88.02,108.0,80.37,189.0,181.0,177.98,145.0,136.0,5.0,0.0,73.0,93.18,0.0,11.0,56.42,33.0,29.69,27.0,23.0,0.0,8.0,5.0,19.0,41.0,10.0,417.0,163.0,139.0,138.0
ARNTL2,124.0,190.0,94.0,7.0,52.0,316.0,70.0,190.0,143.0,934.0,184.0,305.0,382.0,257.0,274.0,268.0,318.0,189.0,177.0,196.0,178.0,26.0,0.0,78.0,133.0,3.0,22.0,94.0,40.0,103.0,36.0,102.0,0.0,16.0,17.0,33.0,43.0,16.0,1475.0,434.0,368.0,894.0
IBSP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAK1,137.0,174.77,65.0,6.0,72.0,304.52,65.0,156.74,41.0,384.0,139.0,160.72,187.0,77.0,121.0,143.0,182.0,201.0,165.9,209.8,242.97,45.0,0.0,80.7,227.92,7.0,19.0,40.0,35.0,41.0,18.0,24.0,0.0,8.0,4.0,0.0,7.0,0.0,1683.9,333.5,451.26,292.65
PIAS1,157.0,318.0,130.0,14.0,118.0,757.0,87.0,348.0,47.0,284.0,429.0,353.0,454.0,446.0,374.0,275.0,496.0,622.0,514.0,505.0,380.0,51.0,0.0,118.0,288.0,1.0,47.0,88.0,50.0,174.0,94.0,117.0,0.0,100.0,42.0,114.0,133.0,52.0,2462.0,781.0,658.0,376.0
GABARAPL2,288.0,716.0,317.0,22.0,288.0,1132.0,398.0,929.0,85.0,432.0,862.0,683.0,673.0,337.0,804.0,400.0,845.0,837.0,906.0,575.0,704.0,94.0,0.0,303.0,587.0,15.0,102.0,261.0,95.0,113.0,73.0,107.0,0.0,25.0,15.0,102.0,122.0,40.0,2196.0,790.0,542.0,703.0
DAPK2,45.0,95.0,52.0,3.0,54.0,163.0,29.0,81.0,17.0,92.0,73.0,84.0,85.0,64.0,95.0,101.0,87.0,122.0,103.0,109.0,139.0,18.0,0.0,65.0,158.0,3.0,10.0,26.0,7.0,24.0,19.0,16.0,0.0,11.0,6.0,3.0,20.0,7.0,914.0,196.0,228.0,116.0
TIMP2,1053.0,2453.0,1072.0,75.0,697.0,4091.0,500.0,2241.0,348.0,2760.0,2267.0,2555.88,3197.0,1692.0,1910.0,2642.0,3255.0,3255.0,2670.0,3107.0,2659.0,390.0,0.0,685.0,1864.0,49.0,17.0,97.0,26.0,230.0,109.0,138.0,0.0,21.0,13.0,12.0,23.0,10.0,14386.75,3001.0,3727.0,2291.0
OTC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CASR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLT4,5.0,20.0,9.0,0.0,5.0,22.0,5.0,9.0,0.0,11.0,18.0,44.0,37.0,16.0,49.0,52.0,67.0,22.0,21.0,30.0,9.0,5.0,0.0,6.0,6.0,0.0,0.0,1.0,0.0,9.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,41.0,33.0,18.0
MAT2B,207.0,551.0,316.0,21.0,258.0,980.0,197.0,668.0,97.0,447.0,664.0,616.0,633.0,340.0,578.0,408.0,712.0,850.0,768.0,641.0,515.0,51.0,0.0,164.0,327.0,7.0,45.0,191.0,106.0,91.0,61.0,107.0,0.0,27.0,20.0,21.0,40.0,9.0,3182.0,1049.0,883.0,793.0
VCAN,76.0,164.0,81.0,5.0,77.0,360.0,41.0,168.0,28.0,174.0,212.0,168.0,287.0,197.0,160.0,124.0,211.0,314.0,256.0,336.0,277.0,40.0,0.0,87.0,205.0,4.0,3.0,29.0,14.0,92.0,27.0,64.0,0.0,19.0,13.0,6.0,9.0,6.0,833.0,201.0,203.0,173.0
MSR1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDH1,93.0,246.0,116.0,8.0,86.0,440.0,47.0,272.0,38.0,257.0,312.0,422.0,501.0,283.0,405.0,480.0,561.0,841.0,712.0,884.0,292.0,44.0,0.0,130.0,270.0,5.0,22.0,37.0,7.0,78.0,55.0,70.0,0.0,4.0,5.0,3.0,10.0,8.0,12846.0,2821.0,3121.0,256.0
TNC,5.0,5.0,1.0,1.0,2.0,28.0,5.0,18.0,12.0,92.0,20.0,17.0,26.0,23.0,9.0,25.0,17.0,38.0,22.0,42.0,17.0,0.0,0.0,9.0,26.0,0.0,0.0,3.0,0.0,4.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,144.0,23.0,31.0,83.0
AIFM2,302.0,616.0,291.0,17.0,173.0,943.0,165.0,540.0,77.0,768.0,498.0,572.0,609.0,303.0,512.0,581.0,663.0,595.0,494.0,677.0,744.0,116.0,0.0,294.0,599.0,13.0,30.0,135.0,44.0,96.0,59.0,78.0,0.0,12.0,4.0,13.0,13.0,7.0,2807.0,679.0,803.0,642.0
TG,7.0,8.0,0.0,0.0,0.0,11.0,0.0,5.0,1.0,12.0,7.0,10.0,4.0,0.0,0.0,15.0,10.0,17.0,13.0,22.0,11.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,12.0,5.0,46.0,57.0,42.0,132.0,22.0,28.0,9.0
ZIC2,12.0,16.0,2.0,0.0,2.0,11.0,1.0,13.0,2.0,9.0,8.0,11.0,11.0,9.0,17.0,5.0,6.0,12.0,6.0,12.0,4.0,0.0,0.0,6.0,8.0,1.0,0.0,6.0,0.0,4.0,0.0,4.0,0.0,0.0,2.0,3.0,2.0,0.0,28.0,3.0,6.0,6.0
GUCA2B,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSPA5,3336.0,7072.0,3308.0,263.0,2241.0,10266.96,1395.0,5065.0,863.0,5479.99,5184.0,4507.0,4683.0,3070.0,3157.0,3168.0,4230.0,5008.0,4211.94,4399.0,8858.95,1359.0,2.0,3000.0,6609.0,165.0,388.0,832.0,268.0,934.0,509.0,812.0,0.0,221.0,112.0,225.0,266.0,127.0,21996.92,5303.0,5883.0,6520.0
MAP4,717.0,1111.0,658.0,65.0,308.0,2037.0,221.0,865.0,342.0,2558.0,962.0,1498.0,1732.0,1221.0,955.0,1868.0,1640.0,1222.0,1007.0,1696.0,1742.0,264.0,0.0,727.0,1815.0,45.0,28.0,100.0,33.0,381.0,123.0,254.0,0.0,29.0,18.0,57.0,71.0,37.0,10624.0,1792.0,2451.0,2125.0
ROS1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,1.0,0.0,1.0
HDAC9,3.0,5.0,2.0,0.0,0.0,11.0,0.0,8.0,4.0,35.0,3.0,1.0,4.0,4.0,0.0,1.0,15.0,9.0,11.0,10.0,7.0,2.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,23.0,28.0,24.0,0.0,108.0,80.0,1148.0,1655.0,653.0,47.0,14.0,8.0,29.0
RRM2B,158.0,265.0,119.0,14.0,95.0,629.0,91.0,349.0,55.0,220.0,411.0,300.0,446.0,295.0,347.0,256.0,397.0,512.0,485.0,480.0,289.0,51.0,0.0,109.0,205.0,0.0,62.0,172.0,70.0,106.0,50.0,76.0,0.0,23.0,28.0,38.0,38.0,19.0,1573.0,448.0,401.0,328.0
TNFRSF17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSF1,119.0,284.0,143.0,10.0,82.0,452.0,72.52,187.0,59.0,270.25,242.93,201.0,304.52,271.0,168.0,221.0,305.85,359.96,360.0,374.68,321.0,40.0,0.0,103.0,266.0,4.0,41.0,127.0,44.0,383.0,208.0,385.0,0.0,258.0,172.0,587.0,713.0,294.0,1735.56,464.02,422.46,339.33
PER3,3.0,8.0,0.0,1.0,1.0,6.0,6.0,14.0,1.0,17.0,14.0,33.0,47.0,29.0,16.0,35.0,21.0,36.0,42.0,42.0,6.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,1.0,38.0,30.0,42.0,0.0,79.0,29.0,400.0,581.0,255.0,343.0,70.0,94.0,10.0
LTBP1,144.0,317.0,182.0,15.0,89.0,508.0,58.0,271.0,44.0,311.0,306.0,291.0,368.0,234.0,196.0,359.0,402.0,406.0,290.0,431.0,498.0,64.0,0.0,148.0,385.0,8.0,16.0,36.0,15.0,94.0,22.0,77.0,0.0,26.0,8.0,50.0,71.0,29.0,1257.0,256.0,297.0,252.0
NEDD4L,111.0,214.0,94.0,10.0,64.0,332.0,84.0,216.0,107.0,771.0,222.0,256.0,301.0,232.0,200.0,263.0,320.0,435.0,356.0,387.0,286.0,35.0,0.0,86.0,233.0,11.0,23.0,35.0,18.0,504.0,300.0,554.0,0.0,433.0,187.0,403.0,455.0,215.0,1629.0,321.0,396.0,718.0
FOXP3,1.0,1.0,2.0,0.0,0.0,3.0,0.0,3.0,1.0,2.0,0.0,3.0,7.0,0.0,10.0,2.0,3.0,4.0,8.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,4.0,2.0,2.0
DKK3,93.0,163.0,67.0,7.0,60.0,302.0,35.0,166.0,31.0,162.0,162.0,196.0,196.0,91.0,114.0,149.0,263.0,279.0,193.0,239.0,202.0,39.0,0.0,75.0,193.0,5.0,6.0,45.0,2.0,33.0,7.0,21.0,0.0,2.0,0.0,0.0,1.0,0.0,3719.0,749.0,939.0,221.0
MAPK9,175.0,419.0,212.0,13.0,144.0,720.0,133.0,423.0,45.0,402.0,419.0,496.0,654.0,345.0,444.0,394.0,637.0,541.0,425.0,433.0,435.0,75.0,0.0,159.0,351.0,9.0,40.0,125.0,35.0,82.0,46.0,65.0,0.0,6.0,3.0,8.0,10.0,7.0,1465.0,376.0,417.0,376.0
BCAR1,232.81,411.55,195.0,27.0,106.0,712.75,52.0,285.0,99.59,748.0,313.57,426.73,417.0,170.5,202.0,586.0,458.72,326.0,225.0,432.0,571.0,151.0,0.0,289.0,795.27,45.0,10.0,65.0,22.0,260.4,138.0,233.54,0.0,155.0,50.0,60.0,73.0,27.0,2672.0,347.0,558.0,588.86
RAD51,26.0,65.0,33.0,2.0,27.0,81.0,28.0,73.0,19.0,117.0,72.0,206.0,267.0,188.0,220.0,205.0,274.0,96.0,96.0,81.0,47.0,9.0,0.0,31.0,26.0,0.0,0.0,2.0,3.0,9.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,487.0,132.0,132.0,119.0
PIK3CB,103.0,258.0,122.0,6.0,93.0,523.0,67.0,223.0,58.0,366.0,275.0,275.0,386.0,218.0,207.0,198.0,348.0,355.0,250.0,299.0,328.0,28.0,0.0,125.0,287.0,6.0,20.0,61.0,42.0,91.0,47.0,83.0,0.0,29.0,15.0,8.0,10.0,3.0,1158.0,286.0,287.0,367.0
LAMA3,109.0,217.0,82.0,7.0,55.0,416.0,25.0,118.0,34.0,185.0,147.0,121.0,170.0,112.0,104.0,166.0,150.0,124.0,112.0,124.0,316.0,49.0,0.0,103.0,329.0,6.0,7.0,22.0,2.0,41.0,19.0,50.0,0.0,10.0,5.0,0.0,9.0,0.0,987.0,232.0,281.0,185.0
ANAPC4,63.0,155.0,45.0,6.0,44.0,315.0,65.0,176.0,33.0,150.0,197.0,193.0,219.0,149.0,242.0,133.0,243.0,248.0,215.0,181.0,158.0,16.0,0.0,53.0,135.0,6.0,41.0,99.0,41.0,33.0,18.0,26.0,0.0,8.0,2.0,7.0,21.0,5.0,796.0,276.0,284.0,242.0
FOXC1,33.0,75.0,23.0,4.0,3.0,74.0,14.0,60.0,8.0,49.0,45.0,45.0,40.0,51.0,21.0,42.0,51.0,59.0,60.0,73.0,80.0,7.0,0.0,39.0,96.0,0.0,11.0,38.0,20.0,30.0,15.0,31.0,0.0,5.0,0.0,8.0,5.0,8.0,392.0,76.0,92.0,71.0
CYFIP2,111.0,192.0,93.0,3.0,45.0,330.0,26.0,141.0,23.0,172.0,168.0,219.0,296.0,141.0,258.0,291.0,327.0,344.0,292.0,427.0,277.0,56.0,0.0,85.0,258.0,5.0,5.0,15.0,2.0,70.0,35.0,36.0,0.0,14.0,12.0,19.0,20.0,5.0,935.0,140.0,210.0,151.0
EIF2AK2,224.0,541.0,197.0,14.0,170.0,948.0,143.0,650.0,222.0,1218.0,664.0,644.0,949.0,715.0,822.0,679.0,1049.0,855.0,716.0,687.0,484.0,60.0,0.0,185.0,392.0,15.0,56.0,202.0,75.0,142.0,70.0,143.0,4.0,24.0,22.0,50.0,68.0,18.0,12742.0,3724.0,3570.0,1773.0
TRAF1,9.0,42.0,6.0,1.0,9.0,49.0,5.0,40.0,60.0,644.0,25.0,71.0,79.0,26.0,56.0,65.0,57.0,67.0,45.0,43.0,38.0,12.0,0.0,13.0,24.0,1.0,0.0,4.0,0.0,181.0,101.0,161.0,0.0,168.0,83.0,152.0,114.0,63.0,383.0,91.0,122.0,539.0
TRAF3IP2,69.0,201.0,87.0,1.0,54.0,222.0,22.0,103.0,37.0,217.0,127.0,119.0,144.0,99.0,55.0,136.0,124.0,194.0,146.0,169.0,226.0,40.0,0.0,67.0,149.0,0.0,5.0,17.0,10.0,29.0,19.0,23.0,0.0,8.0,3.0,2.0,3.0,1.0,946.0,227.0,246.0,223.0
DCBLD2,2077.0,5352.0,2365.0,177.0,1842.0,9566.0,1729.0,5803.0,1396.0,8122.0,5776.0,5606.0,7662.0,4666.0,4158.0,4442.0,6662.0,5462.0,4499.0,4772.0,6241.0,847.0,2.0,2413.0,5246.0,133.0,743.0,2211.0,1124.0,1489.0,715.0,1205.0,1.0,310.0,151.0,103.0,115.0,44.0,15264.0,3933.0,3825.0,9555.0
PRDM1,3.0,11.0,10.0,0.0,5.0,26.0,2.0,5.0,10.0,107.0,9.0,10.0,11.0,3.0,4.0,4.0,10.0,8.0,15.0,4.0,30.0,4.0,0.0,5.0,5.0,0.0,10.0,5.0,1.0,42.0,39.0,54.0,0.0,36.0,18.0,18.0,13.0,3.0,80.0,19.0,25.0,84.0
ATG5,120.0,234.0,156.0,10.0,105.0,473.0,124.0,287.0,37.0,191.0,346.0,236.0,310.0,189.0,202.0,167.0,347.0,315.0,272.0,268.0,276.0,44.0,0.0,127.0,276.0,4.0,56.0,156.0,67.0,61.0,55.0,48.0,0.0,8.0,2.0,10.0,17.0,8.0,724.0,279.0,236.0,309.0
MTA3,116.0,291.0,139.0,17.0,112.0,474.0,88.0,269.0,33.0,272.0,291.0,326.0,329.0,244.0,299.0,246.0,347.0,415.0,344.0,334.0,338.0,52.0,0.0,118.0,252.0,5.0,8.0,50.0,15.0,85.0,49.0,80.0,0.0,13.0,11.0,29.0,22.0,15.0,1319.0,354.0,338.0,270.0
DGKG,90.0,198.0,77.0,12.0,82.0,282.0,36.0,153.0,36.0,193.0,140.0,114.0,180.0,119.0,106.0,111.0,160.0,141.0,116.0,148.0,247.0,53.0,0.0,64.0,157.0,0.0,3.0,34.0,7.0,33.0,8.0,24.0,0.0,4.0,1.0,0.0,2.0,1.0,841.0,203.0,231.0,206.0
TBXAS1,5.0,33.0,18.0,2.0,6.0,30.0,13.0,42.0,5.0,28.0,21.0,43.0,16.0,25.0,21.0,29.0,46.0,34.0,30.0,37.0,34.0,6.0,0.0,8.0,18.0,4.0,2.0,3.0,2.0,11.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,56.0,37.0,31.0
MXD1,32.11,77.0,47.32,0.0,15.0,116.07,11.92,45.34,21.0,72.0,36.0,50.0,52.0,30.03,26.14,47.0,58.33,57.0,59.0,77.53,70.0,12.0,0.0,33.0,56.38,3.0,3.0,7.0,1.0,84.97,69.0,91.88,0.0,100.0,56.47,364.9,487.0,180.0,424.3,104.0,99.0,144.0
SLC2A3,57.0,102.0,33.0,7.0,57.9,379.0,38.0,168.0,34.0,227.02,140.0,106.0,150.0,111.0,73.0,119.0,138.76,378.0,370.91,417.94,87.0,20.0,0.0,48.0,103.0,5.0,3.0,12.0,3.0,37.0,33.0,45.0,0.0,25.0,2.0,5.0,1.35,1.0,2968.15,792.92,818.0,307.74
CREB3L3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,6.0
COL11A1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
ACAA1,246.0,504.0,222.0,10.0,190.0,794.0,212.0,448.0,54.0,571.0,460.0,518.0,577.0,366.0,395.0,496.0,592.0,620.0,514.0,535.0,531.0,91.0,0.0,178.0,458.0,7.0,16.0,79.0,23.0,85.0,35.0,68.0,0.0,18.0,8.0,10.0,19.0,8.0,3308.0,785.0,983.0,520.0
HDAC7,217.0,484.0,205.0,12.0,165.0,1009.0,106.0,417.0,74.0,791.0,495.0,640.0,667.0,281.0,424.0,637.0,649.0,627.0,439.0,547.0,645.0,94.0,0.0,365.0,858.0,27.0,18.0,42.0,18.0,251.0,114.0,203.0,0.0,34.0,10.0,6.0,14.0,3.0,2921.0,630.0,831.0,492.0
WNT8A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
CDH3,3.0,4.0,10.0,0.0,0.0,3.0,0.0,0.0,1.0,24.0,0.0,0.0,3.0,6.0,0.0,1.0,3.0,0.0,1.0,10.0,1.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,4.0,26.0,8.0,20.0,21.0
VMP1,2513.0,7862.0,2144.0,133.0,2227.0,11636.0,3152.0,7816.0,1002.0,4462.0,9088.0,6289.0,6870.0,4229.0,7239.0,3672.0,7019.0,11141.0,10052.0,6558.0,7138.0,853.0,0.0,2661.0,5414.0,95.0,4735.0,7563.0,3734.0,1676.0,1091.0,1751.0,0.0,422.0,191.0,224.0,405.0,167.0,23822.0,9848.0,7428.0,8028.0
SPHK2,56.0,139.0,40.0,10.0,42.0,224.0,33.0,94.0,34.0,201.0,153.0,188.0,154.0,80.0,103.0,242.0,194.0,167.0,137.0,190.0,159.0,27.0,0.0,63.0,188.0,8.0,3.0,16.0,11.0,42.0,36.0,41.0,0.0,9.0,7.0,4.0,8.0,1.0,787.0,147.0,230.0,128.0
AHRR,3.64,3.6,0.0,0.0,0.0,5.72,0.0,2.61,0.0,0.38,1.86,0.0,0.16,0.0,5.0,1.0,0.05,0.0,0.0,0.33,4.95,3.36,0.0,7.35,7.29,0.0,0.0,0.56,0.0,0.0,5.74,8.68,0.0,0.0,1.0,4.6,0.0,0.0,5.86,0.0,0.0,1.48
CASP8,86.0,207.0,102.0,11.0,67.0,476.0,30.0,228.0,61.0,399.0,278.0,235.0,290.0,237.0,227.0,263.0,269.0,322.0,318.0,308.0,155.0,35.0,0.0,59.0,165.0,4.0,10.0,70.0,22.0,65.0,51.0,53.0,0.0,12.0,4.0,18.0,23.0,11.0,2511.0,696.0,644.0,515.0
DLX3,4.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,1.0,5.0,2.0,5.0,3.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,5.0,3.0,1.0
NGFR,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,3.0,0.0,11.0,7.0,113.0,134.0,48.0,24.0,7.0,13.0,8.0
HIPK2,176.0,209.0,146.0,3.0,61.0,441.0,50.0,171.0,61.0,374.0,234.0,181.0,295.0,209.0,114.0,264.0,230.0,277.0,209.0,287.0,323.0,54.0,0.0,140.0,434.0,8.0,17.0,21.0,2.0,143.0,54.0,145.0,0.0,73.0,47.0,93.0,107.0,43.0,2643.0,467.0,544.0,277.0
BORCS8-MEF2B,0.0,34.93,13.3,3.27,14.62,37.8,0.0,10.27,2.5,6.67,24.78,30.28,11.06,12.67,14.11,51.46,16.0,7.55,13.36,24.5,15.79,3.29,0.0,4.92,36.03,1.0,0.0,14.56,0.0,8.08,6.0,6.51,0.0,2.98,0.0,0.0,2.92,0.0,50.19,13.89,16.34,3.34
RFXANK,117.0,289.0,104.0,13.0,103.0,393.0,69.0,279.0,38.0,235.0,234.0,278.0,219.0,150.0,176.0,201.0,249.0,238.0,226.0,196.0,342.0,56.0,0.0,129.0,351.0,6.0,14.0,37.0,22.0,39.0,21.0,34.0,0.0,8.0,2.0,8.0,6.0,5.0,1260.0,267.0,332.0,258.0
LPAR2,12.0,28.0,14.0,0.0,3.0,34.0,13.0,21.0,4.0,59.0,14.0,12.0,27.0,16.0,20.0,22.0,29.0,25.0,21.0,15.0,20.0,1.0,0.0,6.0,11.0,0.0,0.0,0.0,0.0,8.0,3.0,7.0,0.0,3.0,2.0,3.0,1.0,1.0,84.0,24.0,26.0,38.0
POU1F1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,4.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,4.0,0.0
