0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
GSTO1,156.63,159.18,175.25,236.62,211.03,148.84,240.55,193.88,209.69,214.62,178.07,165.97,132.44,77.46,180.25,105.54,164.2,156.6,152.23,142.73,125.5,148.55,0.0,124.21,123.09,116.4,55.27,133.1,131.18,48.09,48.09,34.22,0.0,12.73,6.2,4.04,3.09,2.49,200.03,248.98,207.92,271.81
ADAM12,0.07,0.43,0.0,0.0,0.0,0.11,0.64,0.11,0.1,0.31,0.09,0.14,0.21,0.19,0.02,0.37,0.08,0.71,1.2,0.38,0.21,0.22,0.0,1.35,0.03,0.0,0.0,0.0,0.0,0.14,0.11,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.64,0.4,0.77,0.17
ADM,12.6,16.33,23.6,13.18,16.67,17.59,10.88,14.24,54.03,46.2,18.73,18.03,22.4,15.78,11.93,19.94,20.08,15.33,14.74,19.5,13.21,19.56,0.0,9.97,10.13,14.48,7.78,7.22,10.36,32.94,46.05,40.84,0.0,33.21,27.96,37.26,40.29,41.6,29.44,35.52,37.34,48.54
GAS2,1.02,0.3,0.35,0.0,0.0,0.29,0.0,0.16,0.0,1.4,0.46,0.76,0.57,0.0,0.72,1.32,0.65,0.8,0.89,0.3,0.84,0.0,0.0,0.72,0.0,0.0,6.88,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.34,0.46,0.39
EIF3M,299.24,367.56,299.09,369.32,459.03,316.37,560.15,430.8,265.13,225.85,433.74,322.09,333.95,372.83,364.41,247.85,325.68,317.66,376.38,268.12,290.49,274.11,0.0,271.66,252.75,231.0,471.4,563.85,635.39,168.03,150.08,177.65,0.0,169.01,163.3,140.85,118.97,72.52,222.7,338.64,251.79,326.72
SESN3,0.31,0.24,0.29,0.31,0.17,0.28,0.0,0.4,0.0,0.04,0.18,0.21,0.21,0.03,0.47,0.15,0.34,0.55,0.52,0.36,0.16,0.07,0.0,0.27,0.12,0.0,0.0,0.38,0.65,0.37,0.0,0.11,0.0,0.0,0.0,1.41,0.54,0.0,0.27,0.28,0.24,0.13
NCAM1,0.15,1.6,0.18,0.0,0.0,0.22,0.06,0.79,0.0,0.04,0.27,0.24,0.25,0.1,0.0,0.42,0.19,0.63,0.27,0.27,0.39,0.0,0.0,0.05,0.86,0.0,0.0,0.08,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.11,0.16,0.35
NPAT,5.71,1.96,2.48,8.37,5.99,2.73,3.5,2.16,5.36,2.82,3.42,3.3,4.79,6.45,6.36,4.36,3.07,3.61,3.68,3.17,1.88,4.46,0.0,1.01,4.13,1.41,17.06,3.07,3.63,6.94,6.7,3.42,0.0,11.63,10.47,3.96,5.54,6.34,2.36,4.44,3.34,3.8
ATM,7.57,5.52,8.1,13.29,5.53,8.29,9.97,12.23,14.18,9.47,7.98,9.67,11.08,19.53,20.01,6.42,12.37,13.01,12.92,10.56,7.57,8.1,0.0,11.35,8.24,11.68,20.6,23.82,34.04,12.37,15.83,13.16,0.0,16.66,10.43,17.66,11.76,12.62,9.97,10.07,9.93,10.23
HYOU1,42.74,39.23,37.92,64.37,25.43,32.39,20.01,24.97,31.14,33.92,24.48,31.78,33.02,26.21,22.23,37.4,27.37,24.37,21.49,33.43,43.99,51.42,0.0,37.16,34.31,69.11,26.55,9.67,11.34,22.51,12.86,21.19,0.0,22.98,16.96,13.1,15.24,15.51,29.69,19.52,24.63,28.22
MTA2,36.2,36.88,49.68,42.15,21.97,39.55,21.65,30.61,31.86,48.08,34.01,49.03,42.72,36.56,40.71,54.31,37.27,37.36,31.37,43.14,38.96,44.58,0.0,49.25,53.87,55.57,17.82,26.36,24.39,61.75,62.14,84.85,0.0,40.7,50.19,62.1,60.05,45.07,52.4,37.43,46.77,35.0
MS4A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.36,7.97,11.23,0.0,0.0,0.0,0.0
EI24,50.84,53.64,56.84,52.25,58.39,53.08,35.92,52.22,43.82,50.26,50.03,52.69,54.0,43.05,38.15,49.48,49.06,45.07,46.45,52.03,51.71,61.85,0.0,60.33,55.96,39.19,32.0,47.57,42.66,43.27,38.8,35.99,2926.79,29.15,17.29,5.79,8.7,11.82,39.13,35.93,39.54,49.35
CHEK1,9.72,7.24,14.93,8.2,5.16,7.1,7.39,9.12,15.43,13.78,8.68,16.02,20.16,26.38,19.66,24.31,16.45,10.73,11.72,10.21,6.17,4.63,0.0,4.94,9.92,7.47,9.69,7.08,2.88,7.72,10.92,7.07,0.0,2.73,0.0,3.9,3.28,1.2,11.67,11.95,11.32,9.37
TAGLN,6.11,7.98,11.84,0.0,18.54,6.31,4.5,4.13,3.87,12.73,7.51,5.76,8.42,7.57,4.14,9.97,5.32,4.87,6.09,7.1,11.66,15.5,0.0,6.52,7.98,0.0,29.32,7.11,0.0,11.97,11.18,7.61,0.0,8.8,10.77,12.41,13.51,9.37,4.54,5.69,5.54,8.28
SLC22A9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.32,0.77,0.0,0.0,0.0,0.0
ALDOA,1203.29,1092.61,1085.26,1254.2,1190.97,993.3,888.01,985.55,1016.47,1149.55,833.14,1090.42,869.51,650.44,922.89,879.92,998.7,915.38,786.63,887.57,1141.39,1318.63,0.0,1087.44,1193.69,1312.0,258.59,383.42,275.62,488.25,382.17,397.76,0.0,119.42,141.56,62.11,57.35,66.31,1504.69,1332.86,1575.53,971.5
HMGA2,0.67,0.85,0.68,0.0,3.46,0.58,0.0,0.66,1.91,1.32,1.11,1.35,0.8,0.97,0.56,0.62,0.56,0.5,0.4,0.49,0.65,0.0,0.0,0.06,0.61,0.0,0.0,0.31,0.0,0.41,1.81,1.08,0.0,0.0,1.27,3.77,3.77,3.5,0.38,0.25,0.46,2.08
MMP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
ITGB1,608.61,626.91,651.99,600.23,567.34,734.51,516.72,666.27,558.3,549.05,711.76,512.01,744.89,1092.32,501.13,642.39,530.3,494.58,490.9,506.72,673.27,573.31,874.39,592.26,540.07,650.02,502.0,581.32,657.43,332.87,288.64,345.71,1552.61,90.26,69.37,26.23,27.36,36.05,427.79,444.32,431.12,483.15
FXYD4,0.4,0.0,3.88,0.0,0.0,0.11,0.0,0.56,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.26
FCGR1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LATS2,1.46,1.68,1.24,15.92,2.36,2.52,2.45,1.93,2.61,3.21,2.16,2.41,2.82,2.66,1.36,3.86,2.69,2.59,2.51,3.38,1.49,1.96,0.0,3.04,3.59,0.0,2.56,3.66,2.48,9.87,7.2,11.42,0.0,49.03,13.29,7.34,4.8,6.4,3.49,2.97,3.53,1.85
PDCD4,35.66,40.02,35.71,72.29,46.53,47.73,29.39,43.59,24.85,34.17,55.04,48.19,58.5,131.09,54.54,89.94,52.09,79.48,82.44,84.55,40.47,21.91,0.0,30.82,32.13,12.66,30.99,45.9,23.26,19.92,15.04,19.17,0.0,12.79,36.19,7.96,39.42,24.15,70.35,86.46,70.16,35.26
VEGFC,11.27,8.9,6.31,13.86,8.41,7.37,6.67,6.82,13.64,15.63,8.45,8.49,9.01,6.68,7.3,8.84,9.1,8.45,7.0,7.92,9.65,8.72,0.0,6.75,7.05,16.78,11.75,5.06,8.61,20.69,28.22,22.12,0.0,22.05,32.21,0.88,2.7,0.81,10.69,8.13,10.46,15.46
DOCK1,8.71,9.84,14.58,11.13,6.24,9.21,4.03,5.85,10.02,15.26,8.47,11.22,12.0,10.03,13.36,17.56,12.93,10.21,8.23,11.96,11.48,10.44,0.0,12.72,12.21,27.64,0.16,8.3,4.51,10.87,9.84,11.41,0.0,7.97,9.14,2.56,2.27,6.46,11.13,8.64,8.75,11.41
IL18,144.0,161.23,139.63,132.84,180.39,151.83,180.82,169.43,128.76,124.2,194.69,152.97,156.53,115.97,192.86,96.22,164.1,179.45,202.28,125.96,110.35,139.1,0.0,106.4,98.59,41.12,154.73,131.53,97.48,48.1,52.77,46.86,0.0,8.74,17.53,1.38,2.66,0.0,79.52,116.94,93.44,157.81
FOXO1,1.45,1.95,2.05,2.63,1.68,1.65,0.96,1.96,1.39,2.6,1.38,1.4,1.64,1.43,0.86,1.46,1.78,1.97,3.46,2.14,1.78,2.19,0.0,2.31,1.34,0.0,0.76,2.55,0.61,9.23,7.99,10.95,0.0,21.42,20.09,5.22,8.69,8.59,1.76,1.43,1.7,2.29
UBC,813.49,730.57,790.42,626.11,559.33,517.79,375.98,481.29,634.98,652.0,490.02,666.55,603.94,795.2,637.76,722.28,609.82,630.61,609.25,667.81,683.42,764.72,1510.31,691.91,688.27,572.77,311.42,301.56,326.07,785.77,887.21,800.58,10195.07,1134.35,1098.8,2732.82,2761.39,3667.82,883.16,755.12,849.85,698.54
SLC7A11,24.5,24.92,24.09,21.22,27.61,32.09,26.05,31.96,16.78,13.23,32.4,20.7,28.21,20.06,20.39,16.79,20.92,33.28,31.92,29.97,17.99,19.41,0.0,14.01,15.83,8.55,31.29,32.25,43.37,11.79,8.48,9.26,0.0,1.05,1.17,1.98,1.06,0.0,15.48,16.14,15.38,13.95
THRB,0.6,0.97,1.02,0.56,1.04,0.93,0.7,0.49,0.74,0.66,1.02,1.03,1.12,1.78,0.6,2.0,1.16,1.15,1.09,1.51,0.66,0.57,0.0,1.1,0.81,0.0,1.52,1.17,0.58,2.22,3.33,2.36,0.0,2.35,2.05,2.36,0.29,0.0,1.91,1.1,1.21,0.63
THRSP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POU4F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NR3C2,0.0,0.02,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.96,0.04,0.04,0.04,0.05,0.0,0.1,0.0,0.06,0.08,0.08,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.3,0.02
AKR1C2,2310.61,2467.63,2255.43,2617.52,2720.05,2395.03,2679.64,2716.86,1069.45,1010.51,2858.43,2390.54,2171.54,1802.26,2497.99,1819.05,2198.93,3396.07,3605.25,3052.18,2146.77,1986.44,2401.89,1854.71,1836.39,1378.37,1246.82,1758.86,1491.07,654.36,560.87,491.18,0.0,91.38,77.41,11.55,9.58,2.98,1721.24,2023.97,1752.38,1304.39
KIN,8.7,9.69,5.59,0.48,6.47,7.59,15.29,9.32,6.71,7.96,10.07,12.62,9.55,11.09,15.86,9.33,10.43,13.95,12.42,8.47,5.06,2.8,0.0,9.09,6.25,0.0,23.86,29.13,19.5,8.97,19.59,19.42,0.0,24.61,28.01,27.97,22.16,28.8,9.74,16.89,8.08,8.01
RNF144A,2.22,2.02,1.74,6.39,0.53,1.58,1.59,2.02,3.71,2.82,1.26,2.38,4.45,1.88,5.88,3.5,3.93,1.88,2.08,2.75,2.09,1.72,0.0,2.39,2.12,0.0,2.29,7.64,1.53,2.77,3.85,2.72,0.0,0.89,0.99,0.0,0.0,0.0,2.79,1.86,2.45,2.24
ADAM17,10.53,9.76,12.39,14.87,6.43,10.49,9.17,8.74,17.49,19.97,10.52,10.2,12.31,15.64,12.5,13.05,12.23,14.3,15.01,14.8,10.38,14.16,0.0,9.93,9.76,8.05,9.33,15.28,9.26,9.23,16.48,10.35,0.0,14.48,28.26,10.63,9.08,11.81,17.52,15.66,18.49,17.91
FLI1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACSL1,8.1,8.09,9.2,9.12,16.29,9.12,5.05,11.02,8.92,8.79,10.19,10.57,13.44,12.81,8.65,16.04,11.44,14.0,14.3,11.26,8.3,10.24,0.0,9.91,9.85,19.6,9.33,9.26,10.15,11.08,23.87,7.84,0.0,9.8,3.85,6.83,3.29,12.12,7.14,7.56,7.2,7.62
DST,34.5,36.2,21.69,11.77,53.98,49.48,48.88,42.73,41.43,39.62,34.96,43.49,44.76,57.29,41.24,63.15,47.11,57.59,50.61,53.41,38.19,35.47,95.73,50.52,57.33,90.66,52.64,52.05,56.49,62.89,86.9,93.59,0.0,90.88,116.06,26.77,34.57,47.93,40.8,36.2,36.19,40.0
TIAL1,45.84,55.52,36.08,138.14,56.15,58.2,49.51,50.64,58.85,59.81,57.42,53.26,66.18,53.13,65.33,55.16,55.06,69.52,55.23,52.61,43.34,33.23,0.0,53.57,44.42,30.87,113.94,97.57,97.68,66.6,111.08,68.97,0.0,72.72,57.65,56.9,92.32,70.58,52.04,63.22,57.54,54.64
BAG3,33.51,32.52,28.08,32.3,18.15,36.7,28.2,29.16,34.23,36.93,36.02,44.25,45.23,37.31,45.6,67.86,44.77,33.87,30.22,32.44,34.49,43.46,0.0,39.2,44.27,46.47,4.86,14.54,15.47,43.92,49.33,47.24,0.0,46.52,40.53,204.39,233.71,269.91,38.65,27.96,35.5,26.81
POU4F1,0.42,0.59,0.79,1.35,0.52,0.86,0.23,0.61,0.53,0.69,0.89,1.12,1.15,1.26,0.51,1.25,1.12,1.06,0.79,0.91,0.82,0.78,0.0,0.63,0.99,0.0,0.0,1.12,0.0,0.9,0.2,1.9,0.0,0.0,0.0,0.21,0.0,0.0,0.61,0.81,0.55,0.85
SETBP1,0.11,0.08,0.25,0.61,0.59,0.13,0.0,0.14,0.0,0.1,0.13,0.24,0.42,0.31,0.07,0.3,0.22,0.51,0.31,0.42,0.19,0.07,0.0,0.42,0.4,0.0,0.0,0.05,0.25,0.59,0.63,0.83,0.0,0.38,0.85,3.78,2.96,2.71,0.32,0.17,0.18,0.03
ATP5F1A,233.84,227.57,227.47,239.64,256.11,224.64,190.16,245.47,199.46,180.63,217.87,236.78,217.19,215.53,254.02,270.2,231.88,253.75,265.68,240.43,207.18,197.73,0.0,203.61,164.27,212.05,97.05,89.84,124.64,84.69,102.08,71.06,0.0,57.33,56.68,13.53,18.67,14.48,181.35,204.13,196.87,190.65
G6PC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDK1,0.92,0.77,0.29,6.82,2.61,1.61,1.41,1.03,5.04,2.39,0.86,0.7,1.76,3.74,0.9,0.59,1.35,1.96,2.53,1.71,1.59,1.56,0.0,0.02,2.08,0.0,0.0,4.1,0.85,1.54,6.12,3.61,0.0,5.15,0.2,3.83,2.84,3.58,1.93,2.64,2.44,3.09
PTH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCF7L1,0.09,0.66,1.79,0.0,0.0,0.91,1.07,0.99,0.27,1.54,0.96,0.37,0.81,1.36,1.07,1.37,1.2,0.9,0.28,0.53,0.42,0.0,0.0,1.26,1.31,7.57,0.0,0.63,0.0,1.08,1.49,0.55,0.0,0.87,1.93,0.0,0.0,1.21,0.53,0.62,0.22,0.92
CAMK4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.09,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0
PFKM,20.03,25.39,24.92,9.91,33.25,22.46,11.43,18.84,13.15,21.55,19.67,21.12,25.85,26.27,27.72,31.13,20.94,34.72,35.04,35.3,19.71,18.43,0.0,19.0,14.26,28.37,9.28,19.48,4.06,28.19,36.11,16.58,0.0,15.37,8.87,34.92,29.65,23.4,24.24,23.76,28.32,16.9
GJA1,67.26,72.38,70.14,67.27,60.57,76.15,60.14,76.21,39.24,39.65,79.63,55.99,62.59,59.72,44.76,43.92,45.57,66.89,74.05,66.42,72.01,57.94,0.0,70.16,67.02,56.42,133.7,95.89,139.47,45.17,51.1,43.58,0.0,7.61,14.51,3.39,0.97,1.24,41.32,40.78,40.64,46.89
RASGRP3,0.74,0.03,0.0,0.0,0.16,0.97,0.0,1.2,4.78,6.81,1.26,1.27,0.26,0.11,1.61,0.21,0.92,2.04,1.29,1.3,1.11,0.0,0.0,0.0,3.14,0.0,0.0,0.21,0.0,1.2,0.43,1.36,0.0,5.87,0.0,0.93,4.88,0.0,13.43,13.96,15.89,7.69
HHEX,12.9,9.76,10.0,8.02,14.08,12.11,9.14,8.7,13.44,9.73,9.77,8.43,8.89,7.68,8.68,8.92,9.46,15.11,12.36,11.43,10.24,10.31,0.0,11.97,10.58,8.21,13.66,13.59,19.74,5.3,12.73,11.44,0.0,5.34,7.69,7.64,14.43,12.95,12.14,12.25,12.23,13.19
UTRN,13.85,3.69,5.53,2.89,3.16,4.19,3.77,5.98,7.04,5.58,2.55,7.8,11.36,11.76,5.11,12.01,3.73,5.77,5.67,7.82,8.03,6.46,0.0,10.84,3.18,9.55,4.72,3.48,3.5,10.81,9.74,10.51,0.0,12.38,20.89,2.44,2.96,8.05,5.62,4.36,4.63,3.84
ZIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.02,0.0
CENPH,6.01,8.04,5.01,5.02,7.93,7.49,6.6,8.83,11.19,10.51,12.33,14.36,13.79,16.6,25.58,33.93,28.54,17.58,19.54,10.57,4.87,2.39,0.0,7.2,3.23,16.96,14.7,8.03,10.33,4.73,4.59,5.52,0.0,2.1,0.0,0.79,1.18,1.46,23.57,29.99,30.2,13.9
DAB2,4.13,4.67,6.99,5.68,3.85,7.0,4.86,7.75,7.04,10.46,6.18,8.23,8.21,12.24,8.28,10.76,7.17,14.2,13.52,16.9,6.22,12.62,0.0,7.43,9.09,12.49,8.38,7.32,5.14,10.61,14.04,14.37,0.0,5.21,3.16,0.0,0.33,1.32,17.34,16.92,19.6,9.3
BCL2L11,2.18,2.01,3.32,0.0,0.6,2.04,0.84,1.19,10.94,4.55,0.91,1.67,2.24,2.34,1.12,1.84,1.35,1.83,1.98,2.5,2.93,6.91,0.0,2.05,2.75,0.0,0.0,1.49,0.75,1.44,0.91,1.45,0.0,1.54,20.27,5.53,4.36,5.65,4.5,4.03,4.88,3.18
BMP6,1.01,0.48,0.81,0.0,0.72,0.36,0.0,0.13,0.43,0.67,0.13,0.45,0.24,0.08,0.27,0.4,0.17,0.31,0.32,0.32,0.87,0.38,0.0,0.3,0.92,0.0,1.17,0.0,0.33,0.36,0.24,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.27,0.42,0.47
NR4A2,0.53,0.33,0.97,0.0,1.49,0.85,0.0,0.72,4.74,2.45,0.76,0.73,0.98,1.12,1.16,0.99,0.84,1.85,1.37,1.42,0.44,0.79,0.0,2.37,1.66,0.0,4.46,1.02,3.32,72.11,114.42,95.1,0.0,144.42,125.72,5.74,6.59,25.05,1.67,1.59,1.75,2.51
SLC25A27,5.85,8.58,2.92,12.77,5.13,6.06,6.03,3.92,0.65,1.67,5.73,6.59,7.89,14.59,8.59,11.16,8.22,13.01,13.6,9.88,2.02,0.0,0.0,3.7,5.54,22.69,34.55,3.77,2.28,2.69,3.35,12.3,0.0,0.0,0.0,0.39,0.0,0.0,6.02,5.6,5.54,4.88
ING1,4.88,3.45,1.96,27.46,3.76,3.18,3.91,2.68,6.85,3.55,2.88,2.84,3.78,6.63,3.55,8.11,4.98,3.57,1.94,3.69,3.85,3.32,0.0,7.27,5.69,11.28,15.66,2.67,4.0,9.35,7.44,3.37,0.0,5.21,22.83,28.82,37.5,34.33,4.43,2.99,3.68,3.24
CD8A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.04,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,1.86,0.0,0.0,0.1,0.0
CEBPG,21.36,23.21,20.06,23.22,27.49,23.31,23.5,23.86,23.65,23.62,23.28,24.52,27.17,25.65,25.97,25.12,26.04,23.26,17.31,19.92,21.61,20.5,0.0,23.55,23.5,20.17,31.76,27.81,34.53,27.13,26.4,24.19,0.0,21.8,28.75,59.08,62.23,48.97,16.15,18.25,16.68,21.83
THY1,1.17,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.78,0.31,0.79,0.16,0.33,0.0,0.75,0.23,0.88,0.98,1.44,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.2,0.4,0.26
TOMM70,27.5,25.58,34.12,31.72,25.88,27.6,24.83,28.97,21.65,23.77,34.15,32.82,35.4,26.44,23.35,29.4,27.12,28.13,26.57,24.62,25.76,23.22,0.0,23.15,25.04,25.9,33.01,35.62,23.65,22.26,32.75,19.54,0.0,14.43,11.83,12.86,15.25,8.72,20.07,19.61,21.79,22.35
ANGPT1,2.3,2.39,2.12,4.24,3.48,3.08,1.08,2.43,1.12,0.95,3.6,2.73,3.25,6.76,3.8,4.35,3.77,3.72,3.67,4.51,3.69,3.94,0.0,2.4,1.08,0.0,0.0,2.85,1.74,3.21,5.52,2.77,0.0,0.3,0.0,0.0,0.35,0.0,2.77,3.41,3.41,0.72
PRKCA,24.32,20.19,26.1,15.46,15.39,22.99,10.43,15.4,9.88,10.89,17.11,16.34,21.44,17.87,14.82,20.92,16.25,15.12,13.46,19.12,25.18,25.93,179.54,23.77,23.47,19.03,9.06,9.13,7.46,11.26,7.83,11.11,0.0,4.95,4.08,4.36,5.24,2.16,10.42,7.16,8.67,7.58
WNT3A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04
LY96,3.41,4.28,2.45,0.0,0.73,0.47,6.14,3.03,0.0,0.76,3.53,2.96,1.06,0.49,4.09,0.0,1.27,3.29,4.06,1.87,0.35,4.68,0.0,0.0,0.0,0.0,19.41,6.14,3.97,0.0,2.86,0.0,0.0,3.96,0.0,8.41,4.51,0.0,0.89,0.8,1.63,0.0
CXADR,4.79,4.07,6.7,4.51,7.07,5.55,1.91,4.92,4.47,3.59,8.54,4.22,5.12,8.06,1.58,5.74,4.12,5.67,4.65,4.08,7.17,3.58,0.0,5.52,6.51,0.99,6.93,7.91,4.02,7.12,2.81,6.56,0.0,2.81,10.8,5.79,8.66,2.63,3.15,3.45,3.23,3.74
GABPA,3.16,2.67,2.99,2.53,2.86,3.61,4.1,2.75,4.61,3.33,4.49,3.19,4.37,5.57,4.22,3.39,3.59,4.9,4.86,4.51,2.96,3.59,0.0,2.72,1.83,1.59,6.37,6.73,9.53,5.94,6.57,8.79,0.0,7.61,12.36,7.47,14.69,4.07,3.28,3.04,3.22,3.5
ADAMTS1,0.0,0.11,0.18,0.0,0.0,0.03,0.0,0.0,0.0,0.03,0.09,0.03,0.23,0.07,0.0,0.03,0.02,0.1,0.34,0.03,0.11,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.1,0.0,0.51,0.0,8.59,0.0,1.24,1.21,0.0,0.2,0.02,0.02,0.3
ADAMTS5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WNT7A,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XPC,10.85,17.26,11.47,12.68,12.46,16.2,9.53,10.57,11.86,16.93,11.7,16.27,16.2,22.15,15.72,25.18,18.22,18.5,14.73,21.08,11.76,10.01,0.0,13.42,17.83,29.67,4.49,7.38,3.29,13.22,13.15,23.91,0.0,9.76,12.04,17.15,23.15,14.06,22.66,17.35,20.11,11.35
KLF10,10.23,10.38,15.01,14.9,12.06,15.52,9.39,14.94,18.83,18.1,13.93,12.66,15.86,17.39,8.88,14.78,11.76,12.35,10.31,12.93,12.65,13.81,0.0,19.29,13.59,5.82,43.56,32.14,41.56,295.48,364.5,383.43,0.0,475.5,524.0,134.78,152.15,138.45,11.86,10.47,11.4,18.9
