0,1,2,3,4,5,6,7,8,9,10
IRF4,0.38,0.34,0.97,0.98,1.58,0.02,2.15,0.07,0.55,0.4
GCM1,0.0,0.0,0.07,0.05,0.03,0.06,0.03,0.03,0.0,0.0
FOXF2,0.09,0.0,0.06,0.0,0.03,0.05,0.15,0.52,0.0,0.03
RIPK1,7.33,6.56,7.32,12.5,9.84,7.7,7.94,6.93,11.06,6.16
HMGA1,7.63,3.14,36.15,13.64,11.28,26.65,12.63,33.3,6.84,15.54
TCF19,0.58,0.32,1.79,1.59,1.33,2.84,1.71,12.11,0.87,5.47
FGFBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLR2,3.81,1.27,2.95,6.24,4.59,4.7,8.14,7.81,7.0,0.87
TRPC6,0.05,0.27,0.39,0.17,0.08,0.05,0.09,0.39,0.04,0.08
MMP7,5.33,2.2,66.34,12.72,9.82,23.87,64.99,37.49,30.42,0.0
YAP1,5.37,3.28,6.04,8.01,4.68,17.93,8.6,5.89,8.31,5.04
RDX,35.19,46.0,35.18,43.79,42.59,14.23,50.43,61.5,58.92,30.69
FXYD2,11.02,22.88,52.86,106.91,59.03,246.97,129.04,168.65,280.97,0.56
MMP13,0.0,0.0,0.0,0.03,0.0,0.06,0.0,0.0,0.0,0.0
CASP1,5.08,3.91,13.19,19.19,11.38,2.28,17.36,5.47,7.25,12.43
THBS1,120.66,6.15,21.58,13.12,21.55,2.93,89.27,9.52,29.9,5.05
SMAD6,1.75,1.62,4.09,5.26,4.18,4.48,4.05,2.85,4.6,4.65
ADAM10,5.13,2.54,9.91,9.11,7.34,9.19,5.31,9.82,5.05,12.88
CYP19A1,0.0,0.0,0.0,0.0,0.03,0.22,0.02,0.87,0.0,0.0
GTF2B,10.48,6.74,15.96,12.29,10.06,11.76,13.4,9.68,11.3,11.65
DNASE2B,0.23,0.0,0.07,0.37,0.0,0.06,0.14,0.54,0.0,0.64
LHCGR,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0
CYP1B1,0.91,3.64,4.03,3.16,2.85,2.63,10.54,6.05,4.07,0.97
ABCG5,57.03,35.59,27.93,62.06,59.33,24.27,31.3,20.05,27.97,17.87
SLC3A1,1.76,22.32,1.5,2.94,1.12,4.2,2.54,2.04,1.81,0.07
SIX3,0.0,0.0,0.03,0.0,0.0,0.04,0.0,0.2,0.0,0.0
CYP2C9,864.46,649.06,265.27,572.05,932.85,146.48,342.86,48.64,283.39,30.87
CYP2C8,849.25,778.5,180.25,541.96,896.19,4.25,365.43,96.29,211.41,36.27
LOXL4,1.55,0.32,7.09,13.62,2.14,0.59,22.83,45.35,22.09,0.04
ENTPD1,3.11,0.76,6.51,6.06,4.04,4.01,5.68,9.8,7.19,4.15
AOX1,109.99,134.93,227.7,87.19,52.5,406.44,41.83,38.04,31.37,91.6
BARD1,1.48,0.1,0.77,0.83,0.67,0.34,0.94,1.99,1.95,0.78
STAT4,11.82,2.19,6.42,6.32,8.03,1.48,8.94,13.55,15.32,3.23
SSB,26.25,26.33,44.59,48.34,38.71,28.8,54.15,49.2,41.62,33.5
ITGAV,1.51,1.25,6.98,3.47,2.07,0.75,4.46,3.42,2.15,0.84
HCN4,0.0,0.0,0.02,0.01,0.0,0.06,0.12,0.0,0.01,0.17
RASGEF1B,13.33,17.23,12.59,11.85,9.94,1.84,14.9,7.81,27.77,9.89
IL21,0.0,0.0,0.0,0.36,0.0,0.0,0.02,0.0,0.0,0.04
FGF2,0.18,0.49,0.17,0.31,0.37,1.64,0.44,0.12,0.37,1.07
MMRN1,0.18,0.17,1.14,0.7,0.69,0.07,1.01,0.15,0.65,0.84
PDE5A,1.63,0.41,1.51,0.45,1.68,1.49,1.71,0.9,0.58,0.47
CXCL9,1.55,0.3,20.97,47.33,11.33,2.34,46.49,3.75,6.97,13.41
CCNG2,0.9,0.8,2.59,1.7,1.26,1.47,1.47,1.6,0.84,1.27
LEF1,0.96,0.3,7.62,4.47,3.69,0.04,6.48,4.68,2.61,2.35
EGF,0.0,0.0,0.0,0.02,0.0,0.13,0.0,1.53,0.0,0.0
SLC39A8,10.04,13.7,5.99,10.99,8.67,15.91,10.06,7.35,5.68,15.24
MTTP,58.57,68.82,34.23,76.45,68.84,21.53,38.07,19.4,20.08,35.74
ETV6,2.61,1.83,4.84,5.97,4.93,4.0,6.76,6.54,5.62,2.78
GABARAPL1,64.32,76.9,29.06,67.44,45.02,75.3,77.92,29.88,43.15,40.23
COL2A1,0.0,0.0,0.0,0.96,0.0,9.86,0.0,0.24,0.0,0.0
TPH2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0
PHLDA1,33.45,8.38,13.03,6.47,18.32,10.55,23.56,6.59,24.68,4.74
DUSP6,48.88,20.11,22.81,36.7,40.66,18.31,20.44,40.22,43.06,14.09
ASCL1,0.0,2.63,0.0,2.06,0.13,0.57,6.3,0.1,0.07,4.22
TDG,13.42,7.52,12.39,18.79,21.0,21.28,22.17,29.99,29.99,10.64
SLC7A1,0.24,0.28,0.88,0.38,0.49,1.43,0.94,1.3,1.52,1.37
PDX1,0.18,0.16,0.88,2.8,1.17,1.74,0.6,1.18,0.62,0.12
BRCA2,0.12,0.38,0.69,1.22,0.43,0.42,0.61,2.44,0.83,0.9
ITGB7,3.54,0.96,6.64,9.57,6.16,0.94,7.5,2.66,7.11,2.78
RB1,1.32,1.34,4.35,3.34,2.08,1.84,3.78,3.1,1.62,2.68
SSTR1,0.7,0.83,0.28,0.44,0.46,4.23,0.52,0.21,0.24,1.89
ESR2,0.41,0.21,0.09,0.21,0.19,0.16,0.3,0.07,0.36,0.0
JDP2,8.46,7.66,10.33,9.65,9.49,14.01,13.51,3.58,10.7,1.31
TCF12,3.65,2.64,6.59,6.05,6.31,5.08,6.86,7.28,4.88,5.59
HDC,0.84,0.59,0.73,0.8,1.01,0.18,2.6,0.63,4.43,0.06
TLE3,3.61,2.77,6.76,4.76,4.23,3.95,10.02,7.71,9.67,6.49
BCL2A1,4.65,1.8,5.82,6.05,3.78,0.92,8.86,7.44,3.8,1.93
NCOA2,1.78,1.83,8.61,2.8,2.08,3.36,1.95,2.24,2.39,4.81
NEIL1,25.2,23.26,13.14,40.23,40.09,20.54,22.22,16.57,43.54,16.7
IGF1R,0.24,0.56,0.57,0.32,0.28,0.14,1.25,0.38,0.47,0.08
CYP11A1,1.49,0.96,6.15,15.81,6.74,0.13,3.51,4.18,1.91,18.91
PML,6.92,6.17,14.8,20.73,15.29,7.62,21.36,18.08,23.86,12.89
CYP1A1,2.9,5.42,3.71,1.9,14.83,0.27,2.88,0.59,0.6,4.01
PCSK6,27.93,38.64,24.35,37.0,26.65,72.82,41.09,29.11,18.9,49.66
NTRK3,1.09,0.31,0.36,0.17,0.07,0.06,0.33,0.48,1.15,0.0
FURIN,25.67,50.52,61.14,39.11,53.3,39.31,42.7,91.67,29.39,33.94
ITGAX,10.75,3.91,9.44,10.01,7.63,2.78,11.97,14.16,14.46,6.45
NKD1,0.15,0.14,0.35,0.68,0.27,12.79,0.49,0.17,0.22,0.02
CHST4,0.89,1.29,5.7,3.92,4.75,0.05,12.79,0.15,7.47,0.0
ZFHX3,4.31,2.69,3.39,3.17,3.18,1.79,3.72,3.8,3.94,1.95
MAP1LC3B,11.88,12.27,24.03,25.67,16.75,41.88,29.84,18.2,22.19,24.37
IRF8,8.49,12.64,10.17,13.66,13.9,1.79,9.35,5.32,7.85,3.62
PDPK1,3.17,8.72,6.96,6.46,4.07,3.6,2.77,5.26,14.47,4.54
NCOR1,73.02,59.36,40.7,83.66,79.54,79.38,71.35,75.01,99.28,38.08
MYOCD,0.26,0.03,0.11,0.1,0.03,0.04,0.12,0.14,0.36,0.05
TOB1,18.71,41.54,56.34,32.93,31.5,57.74,22.3,20.32,5.81,36.71
G6PC3,8.1,8.24,16.33,15.76,13.76,27.3,17.48,33.76,17.58,12.63
BCAS3,4.22,5.57,5.33,5.85,3.51,20.23,4.52,3.83,4.67,5.66
GATA6,2.46,1.75,3.61,2.02,3.15,1.08,7.26,2.15,6.19,3.12
SAT2,166.39,190.42,68.2,165.59,215.44,397.52,139.59,80.05,94.33,59.88
TP53,8.28,6.36,13.34,14.31,9.29,20.19,13.83,13.29,16.66,17.65
CBX8,0.72,0.72,2.22,2.04,2.09,3.37,1.39,8.87,2.27,3.38
MBD1,9.85,6.51,11.77,13.07,12.71,19.66,13.47,11.44,9.92,9.68
SMAD4,6.17,4.17,6.94,8.12,7.66,7.18,7.21,8.05,4.99,5.76
PMAIP1,0.12,0.0,0.42,0.46,0.41,0.2,0.51,0.54,0.0,0.73
ERBB2,12.6,18.32,11.26,22.28,17.17,10.53,20.65,20.15,22.03,0.93
NFIC,36.64,38.03,35.24,49.45,67.3,23.63,44.97,39.95,78.21,48.44
PFKL,28.54,27.4,29.88,55.34,37.31,82.47,41.2,30.61,28.35,20.97
IFITM3,1312.45,953.29,2603.79,2704.59,1599.66,5217.03,1890.87,1480.25,1333.87,3533.98
IFNAR1,8.95,7.82,14.26,11.29,9.68,15.97,11.4,12.02,7.85,10.12
SOD1,433.35,513.63,330.79,343.84,378.66,557.58,283.04,186.95,206.06,485.71
SIK1,0.47,21.86,10.47,2.03,12.12,1.82,0.22,0.0,3.09,2.69
DNMT3L,8.96,27.53,1.43,3.96,11.9,0.61,0.06,0.83,0.07,0.45
APP,38.24,40.4,77.48,55.07,49.5,104.39,77.57,44.56,49.3,51.39
AKT1,23.21,26.51,29.06,49.06,46.82,36.39,40.73,28.54,45.07,23.35
CAPN10,3.71,2.62,8.02,9.21,9.37,5.37,7.66,12.89,10.84,5.97
KLK3,0.06,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0
PADI1,0.0,0.03,0.09,0.03,2.97,0.19,0.3,0.05,0.04,0.0
EPHA2,21.12,6.29,5.23,5.22,10.8,0.84,12.63,3.88,15.39,0.51
PLK4,0.18,0.04,1.59,1.04,0.29,0.29,1.26,4.06,0.31,1.06
SERBP1,39.1,38.47,74.29,43.52,42.8,58.87,53.65,85.67,38.82,60.9
PRKACB,1.97,1.47,5.37,4.36,2.38,5.13,3.46,3.15,2.78,4.21
KIF2C,0.08,0.02,0.96,0.42,0.25,1.27,1.6,7.46,0.12,2.36
LMO4,7.21,11.4,10.86,15.09,11.73,12.74,18.93,10.95,13.14,10.59
MTF2,8.31,5.57,9.36,15.28,11.97,5.17,9.53,19.44,15.6,5.46
ATP1B1,38.19,51.23,93.37,87.72,61.03,194.75,69.53,70.69,52.82,220.82
CREG1,69.53,78.6,75.53,111.6,63.74,158.97,90.32,64.98,34.62,309.0
GPA33,0.0,0.0,0.0,0.09,0.0,0.0,0.15,0.12,0.0,0.0
RXRG,0.04,0.25,0.44,0.81,0.24,0.25,0.23,0.0,0.14,0.6
POU2F1,2.26,2.07,2.74,3.38,3.5,2.32,2.58,5.54,4.42,2.53
MGST3,67.15,83.43,129.02,52.73,72.86,80.27,129.57,92.22,45.67,125.93
COP1,15.68,14.61,25.56,26.17,15.88,17.68,26.42,26.9,15.29,22.82
NR1I3,233.22,203.35,137.04,101.35,161.89,27.06,92.01,40.02,146.59,104.0
USP21,3.68,5.02,5.44,10.96,5.21,5.63,5.96,7.97,5.23,6.46
CRABP2,0.78,0.82,1.31,2.49,1.39,0.55,1.74,1.83,1.6,0.54
HDGF,104.49,118.59,149.95,138.02,131.86,140.62,125.22,238.08,104.77,127.55
ABL2,2.6,1.96,2.95,2.31,3.77,2.45,5.74,5.29,5.19,2.14
RORC,32.03,45.33,18.5,23.94,46.64,9.37,5.77,11.44,9.61,4.77
ECM1,14.05,23.18,8.47,30.12,10.24,2.46,29.74,7.97,18.69,1.87
SETDB1,7.61,8.81,12.81,17.09,12.22,12.36,12.89,20.36,21.4,15.59
MCL1,180.91,59.3,83.34,43.04,72.55,40.45,118.74,55.52,170.08,76.26
CTSK,6.26,2.84,11.16,8.68,3.87,3.49,12.77,6.99,6.04,5.38
RFX5,2.35,2.04,9.34,12.92,5.56,10.7,7.18,7.25,4.41,24.37
CERS2,119.47,143.99,255.98,128.8,112.92,466.04,161.77,230.26,76.31,655.21
ARNT,10.75,11.77,9.48,9.81,9.46,12.48,8.08,9.1,9.67,13.62
TAF1A,0.49,1.09,0.96,0.63,0.25,0.53,0.82,0.55,1.3,1.07
TP53BP2,6.4,3.29,10.93,2.75,4.63,7.95,6.62,5.76,3.8,21.15
HAX1,50.88,59.07,82.41,74.46,63.86,107.26,85.11,77.84,63.38,138.42
CREB3L4,1.93,3.49,5.46,5.41,5.2,5.24,2.81,7.25,4.6,8.16
ILF2,27.01,18.61,42.42,38.32,40.5,73.48,46.89,54.92,21.6,70.74
PKLR,18.82,48.96,23.66,22.58,21.5,31.33,9.18,15.42,3.37,45.63
FLG,0.02,0.01,0.01,0.01,0.0,0.03,0.01,0.01,0.01,0.0
ACTA1,0.11,0.14,0.35,0.15,0.0,0.21,0.07,0.23,0.06,0.09
ARF1,78.67,72.35,183.54,129.4,90.15,176.76,147.41,169.27,82.12,213.53
PARP1,14.79,8.95,20.22,15.18,10.68,31.94,16.32,24.66,15.73,35.79
WNT9A,0.15,0.07,0.29,0.09,0.45,0.01,0.7,0.0,0.45,0.02
REN,0.22,0.05,0.1,0.11,0.34,0.13,0.43,0.06,0.65,0.19
PDIA6,59.08,42.15,89.11,56.86,47.81,96.37,60.36,98.08,14.71,89.17
RHOB,341.98,264.66,251.76,159.06,309.22,45.4,234.66,80.39,173.05,131.29
ABCG8,10.18,14.42,13.09,16.94,17.49,13.32,7.47,6.54,4.01,15.16
MEIS1,2.15,1.54,3.35,3.39,2.3,1.4,3.54,3.5,2.81,2.86
CIAO1,15.15,14.7,22.08,23.73,22.13,22.93,19.99,25.72,18.59,15.15
SLC20A1,54.26,8.47,20.93,22.65,33.71,9.55,19.71,27.41,74.46,11.82
CDCA7,0.03,0.06,0.27,0.51,0.28,0.34,0.23,0.41,0.0,0.23
HSPD1,122.55,97.85,151.16,100.06,84.6,170.27,130.43,165.12,60.78,199.13
ACKR3,1.83,2.18,6.96,2.01,4.31,3.81,8.54,2.64,4.62,4.13
HES6,0.9,1.05,2.44,1.43,1.08,2.5,1.12,4.79,0.7,4.77
EAF1,3.59,2.05,4.84,6.01,3.41,9.39,2.91,3.91,1.62,2.58
ARL6IP5,11.66,17.06,34.17,46.13,25.29,31.32,25.42,21.33,18.07,17.7
LIMD1,1.63,1.2,3.19,2.85,3.08,2.53,2.44,2.41,1.2,3.58
NR1I2,26.85,27.92,11.17,23.27,29.28,5.59,9.6,3.27,19.81,11.84
AGTR1,17.89,13.06,25.42,18.22,24.73,9.83,19.99,14.9,22.75,24.85
NCEH1,0.59,0.22,3.83,1.73,1.21,1.63,1.92,1.62,1.11,0.51
EAF2,0.95,0.49,1.28,0.66,1.73,0.47,3.1,0.47,1.17,1.41
MUC4,0.79,0.34,0.0,0.18,0.0,0.43,0.14,0.0,0.0,0.02
SLIT2,0.41,0.12,1.04,0.74,1.0,0.28,3.06,0.93,1.67,0.15
SCD5,0.55,0.38,3.35,1.52,2.05,0.92,3.87,0.46,3.05,0.11
FABP2,0.14,0.41,0.0,0.07,0.11,0.0,0.03,0.0,0.04,0.0
CCNA2,0.84,0.37,2.57,1.9,1.11,2.03,2.08,12.44,0.7,9.54
PDGFC,2.37,3.31,3.84,3.21,2.02,1.5,3.51,3.14,3.06,1.65
SKP2,2.04,3.54,3.36,3.98,1.89,2.94,2.0,5.15,1.03,6.2
PLK2,26.52,5.98,14.21,11.65,11.38,8.73,21.62,16.71,22.14,32.57
PIK3R1,16.97,17.41,14.34,18.79,23.1,5.12,15.14,7.16,10.13,25.41
BHMT,152.05,428.09,328.17,212.43,242.6,69.01,116.11,18.87,46.25,648.95
CRHBP,5.25,9.7,7.85,32.05,9.48,1.21,4.54,0.91,4.3,0.29
BTF3,162.15,150.39,355.97,230.33,194.91,144.82,275.39,263.35,139.45,635.96
ATG12,11.41,9.12,17.37,15.62,20.79,5.35,14.06,21.29,15.88,21.61
CXCL14,11.48,17.95,20.25,56.55,19.28,0.58,25.23,1.75,37.91,0.68
GLRA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12
ZNF300,0.35,0.44,0.69,0.74,0.14,0.18,0.56,1.6,1.05,1.99
DCDC2,0.93,0.44,3.11,6.3,2.19,2.41,8.98,7.1,6.93,0.8
TNFRSF21,1.61,1.02,6.52,5.2,2.82,3.84,10.37,7.69,10.79,2.96
CREB5,0.98,1.02,0.75,0.8,0.77,0.25,4.25,0.67,5.4,6.01
EGFR,6.64,6.65,6.87,6.73,4.97,11.87,6.7,6.97,5.65,9.75
IGFBP3,101.66,181.3,133.59,351.07,182.12,155.56,251.15,123.89,190.51,39.63
IGFBP1,675.48,635.98,374.65,369.17,341.14,145.66,143.19,123.86,318.1,723.75
CCNB3,0.02,0.06,0.26,0.0,0.29,0.12,0.13,0.14,0.17,0.18
HDAC8,9.81,11.54,16.24,15.48,14.83,14.67,13.12,24.04,17.59,19.51
TAF1,4.46,2.5,2.83,3.36,3.39,1.79,3.42,2.47,1.9,2.65
IL2RG,4.68,1.12,26.38,32.1,18.62,4.41,30.6,10.28,22.64,42.7
RBMX,35.34,26.86,48.42,46.78,41.22,31.31,60.85,60.0,52.68,71.57
MCPH1,1.62,1.17,1.67,2.36,2.58,4.42,2.56,1.23,1.36,3.6
FBXO25,11.0,9.87,8.34,20.45,14.52,62.13,14.56,8.28,4.2,15.16
GNRH1,1.12,1.42,2.08,2.25,1.4,0.69,4.1,1.62,1.29,1.52
STAR,0.09,0.32,0.07,0.44,0.45,0.13,0.19,0.0,0.16,0.03
CRH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
PRDM14,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0
TERF1,4.53,4.79,17.9,6.97,5.25,7.03,9.95,9.58,8.45,6.9
EBAG9,12.45,12.23,34.13,16.28,15.42,25.39,11.92,11.69,6.63,17.58
RSPO2,0.15,0.11,0.25,0.0,0.13,1.49,0.09,0.0,0.0,0.0
VLDLR,0.49,0.15,0.73,0.44,0.47,3.86,1.26,0.17,0.22,0.02
NFIB,21.61,14.65,18.07,27.88,22.12,11.44,24.88,32.0,44.25,18.64
PLIN2,433.61,320.49,80.32,296.76,323.8,140.67,374.82,118.96,350.99,144.78
IFNA5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDKN2B,0.23,0.05,0.98,0.56,0.16,3.64,0.73,4.22,0.41,3.22
IFNA16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDKN2A,0.23,0.0,10.19,5.71,2.17,18.25,5.02,82.45,3.07,18.22
IFNK,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0
SIGMAR1,67.0,74.18,65.43,82.51,80.3,85.78,60.55,153.33,33.8,182.09
UGCG,7.24,5.13,8.34,10.67,7.94,2.68,17.91,10.42,16.62,5.91
SURF1,28.18,40.08,31.7,37.07,39.32,54.09,28.6,36.49,19.31,34.72
SURF2,6.02,7.6,14.33,15.01,15.66,17.52,16.31,19.24,20.86,17.6
PTGES,0.14,0.0,1.14,0.95,0.52,0.39,1.66,0.79,1.08,0.0
LCN2,5.14,1.52,872.85,26.21,9.37,3727.05,23.98,137.15,72.68,1.19
NOTCH1,0.99,0.84,2.56,3.52,2.48,1.74,3.29,3.11,2.76,1.73
ZEB1,2.38,2.4,3.92,3.46,3.04,1.44,4.48,6.46,6.21,1.5
ANKRD1,1.87,0.0,3.93,0.43,0.69,0.79,5.54,0.82,2.59,0.07
EIF4EBP2,8.85,10.86,17.96,11.42,11.92,24.53,9.18,18.31,6.03,23.41
TCF7L2,10.09,6.82,8.73,10.82,14.58,3.76,7.23,18.32,11.88,8.01
MKI67,0.08,0.11,2.19,0.47,0.58,1.65,0.83,8.87,0.16,6.91
CYP17A1,0.62,3.66,0.93,0.47,0.5,1.7,1.17,1.27,0.57,13.36
GSTO1,133.05,168.77,202.34,122.18,157.53,145.62,168.65,199.62,91.18,307.52
ADAM12,0.02,0.03,0.24,0.12,0.03,0.23,0.17,1.23,0.17,0.07
ADM,15.92,5.34,6.02,11.01,7.61,14.4,16.98,5.62,30.42,27.81
GAS2,9.01,9.46,5.02,4.28,6.49,4.76,5.51,2.67,3.64,4.09
EIF3M,56.07,59.15,109.88,92.35,72.02,140.66,110.06,131.07,92.41,152.51
SESN3,0.79,0.97,1.55,1.92,1.23,4.47,1.37,0.51,0.75,1.62
NCAM1,2.27,0.52,0.97,1.01,1.11,0.0,1.59,0.32,4.09,0.17
NPAT,2.61,2.18,3.38,3.71,2.75,0.94,3.24,2.47,2.54,1.72
ATM,7.34,4.7,6.49,10.27,9.95,2.97,14.12,8.84,7.04,7.23
HYOU1,22.43,10.7,20.54,22.2,14.72,22.53,29.81,26.76,10.44,32.46
MTA2,11.17,8.44,17.71,16.19,17.85,17.51,22.01,20.24,22.71,11.6
MS4A2,0.04,0.0,0.19,0.13,0.15,0.0,0.64,0.13,0.62,0.0
EI24,52.58,72.69,55.1,72.65,72.9,31.69,62.2,36.47,35.08,72.09
CHEK1,0.1,0.02,0.62,0.62,0.14,0.49,0.69,2.04,0.23,1.93
TAGLN,94.14,20.72,113.16,106.32,59.81,35.12,184.1,139.99,252.27,31.26
SLC22A9,10.18,11.42,7.45,10.65,8.81,16.18,6.72,31.92,3.04,7.85
ALDOA,68.59,52.98,178.31,228.28,110.03,534.2,224.6,218.77,157.95,217.12
HMGA2,0.0,0.0,0.05,0.05,0.0,0.0,0.05,0.15,0.0,0.06
MMP3,0.0,0.0,0.12,0.0,0.0,1.95,0.0,1.94,0.05,0.0
ITGB1,88.95,54.77,105.46,101.81,101.51,71.72,160.6,197.31,235.08,52.73
FXYD4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCGR1A,0.73,0.22,5.17,36.78,1.27,4.94,17.49,15.47,11.2,5.82
LATS2,2.37,1.43,2.73,1.5,2.38,3.05,3.98,1.54,3.13,1.1
PDCD4,15.68,12.2,28.35,33.16,24.52,16.32,35.01,28.01,23.82,29.44
VEGFC,0.82,0.56,3.5,1.74,1.47,0.79,3.93,3.81,1.68,1.65
DOCK1,4.71,1.72,2.78,2.62,2.66,1.59,6.5,4.49,3.88,2.52
IL18,5.58,2.29,10.65,22.36,7.37,1.57,20.96,7.3,24.37,4.29
FOXO1,12.67,4.75,4.77,4.96,5.6,2.24,12.65,3.22,6.12,3.74
UBC,359.56,257.17,349.36,338.97,247.86,466.67,348.72,250.66,426.39,614.54
SLC7A11,0.03,0.01,0.2,0.1,0.05,0.26,0.34,0.99,0.1,0.99
THRB,3.64,3.78,6.05,3.99,4.03,4.16,3.03,3.24,4.21,4.26
THRSP,59.7,156.86,15.55,65.99,103.56,1.55,24.38,5.69,11.11,0.0
POU4F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NR3C2,1.31,2.34,0.8,1.07,1.22,1.26,2.03,1.5,1.0,0.34
AKR1C2,162.55,185.16,450.66,115.03,131.03,398.29,40.19,629.77,21.39,679.0
KIN,5.39,5.46,10.27,9.58,10.66,6.41,12.15,22.56,12.73,6.09
RNF144A,0.18,0.16,0.44,0.69,0.37,0.87,0.42,0.82,0.33,0.38
ADAM17,1.56,1.93,2.86,3.89,2.4,3.75,2.42,1.45,2.83,2.42
FLI1,3.14,1.31,9.4,9.18,4.25,1.86,11.21,5.3,10.4,10.45
ACSL1,212.14,296.6,136.16,230.24,360.43,67.0,262.27,114.45,194.41,107.4
DST,53.12,43.36,31.96,48.38,56.54,20.33,50.66,45.16,66.95,26.74
TIAL1,22.39,12.18,21.77,26.47,21.7,26.28,22.49,39.88,20.56,23.15
BAG3,7.2,2.13,10.64,7.21,5.2,16.12,12.9,7.83,5.45,10.35
POU4F1,0.0,0.0,0.06,0.18,0.0,0.0,0.57,0.0,0.16,0.06
SETBP1,2.12,1.81,1.95,2.2,2.73,1.34,3.47,4.5,4.22,1.91
ATP5F1A,93.28,92.31,96.41,141.02,105.96,220.11,120.72,126.98,36.56,149.43
G6PC2,0.0,0.0,0.0,0.19,0.0,0.02,0.0,0.0,0.0,0.0
PDK1,1.86,2.04,2.35,1.57,1.37,10.06,4.01,1.53,2.71,1.86
PTH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCF7L1,4.1,2.8,6.89,6.42,5.83,2.97,6.17,9.32,7.55,5.72
CAMK4,0.38,0.04,0.71,0.22,1.19,0.03,0.58,0.08,0.37,0.37
PFKM,2.62,1.45,4.18,5.79,2.29,2.52,3.85,4.02,2.97,1.79
GJA1,1.31,0.76,2.51,0.71,1.81,1.75,4.46,2.1,1.09,1.44
RASGRP3,1.33,1.61,8.9,2.21,13.74,1.68,1.81,3.83,17.19,5.53
HHEX,29.05,21.85,28.82,25.21,28.54,18.77,26.55,40.0,9.41,16.02
UTRN,2.62,2.15,6.03,5.97,5.11,1.51,6.15,11.04,6.04,5.77
ZIC1,5.32,1.61,9.04,2.56,0.13,14.52,3.01,21.15,3.93,10.52
CENPH,0.37,0.5,3.71,2.72,1.0,1.23,1.68,13.01,2.04,8.17
DAB2,6.16,5.85,18.07,18.01,7.61,4.92,19.71,22.85,18.88,9.31
BCL2L11,1.35,2.65,7.28,2.29,4.44,3.27,3.6,6.25,2.55,5.06
BMP6,0.06,0.09,0.4,0.34,0.16,0.17,0.63,0.14,0.49,1.11
NR4A2,6.48,13.36,6.41,4.19,4.56,1.76,8.81,1.32,6.19,7.56
SLC25A27,23.45,14.7,9.71,22.49,38.9,4.93,16.68,16.63,22.98,5.88
ING1,4.01,3.26,4.77,5.27,3.58,8.72,5.63,2.76,2.65,4.89
CD8A,1.03,0.93,4.04,15.7,4.33,0.9,5.25,1.27,6.77,13.21
CEBPG,9.89,11.34,11.14,13.26,11.75,15.08,12.33,29.53,10.6,18.61
THY1,3.7,0.8,15.9,12.51,2.81,18.65,24.87,40.28,5.28,11.75
TOMM70,9.85,12.06,20.74,16.26,12.45,17.25,12.28,16.14,6.25,22.95
ANGPT1,0.11,0.12,0.65,0.42,0.13,0.17,0.31,0.27,0.2,0.46
PRKCA,3.36,2.3,2.54,3.91,3.05,6.4,2.1,3.22,2.6,4.36
WNT3A,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.05,0.0,0.0
LY96,8.31,5.27,23.11,17.9,10.68,3.67,26.29,16.19,17.82,8.94
CXADR,9.52,7.26,6.76,10.65,9.67,8.04,6.07,9.14,6.94,7.86
GABPA,1.93,1.97,2.02,3.65,1.89,1.22,1.75,1.88,1.91,2.28
ADAMTS1,8.5,3.42,15.01,4.88,11.34,1.47,30.71,7.21,15.93,8.46
ADAMTS5,0.34,0.12,0.55,0.46,0.37,0.14,0.47,1.11,0.58,0.22
WNT7A,0.06,0.0,0.08,0.19,0.08,0.0,0.2,0.0,0.5,0.0
XPC,9.21,8.03,9.83,9.95,9.01,8.49,9.25,5.54,9.45,9.05
KLF10,26.54,12.27,15.13,17.05,18.07,5.92,15.02,10.76,8.25,2.2
RHOC,45.97,31.66,119.76,102.81,53.63,170.98,91.49,138.01,66.64,92.11
DBI,335.52,303.57,296.08,296.22,301.43,307.64,246.52,420.89,85.88,313.71
GRIP1,0.11,0.01,0.11,0.37,0.03,0.01,0.03,0.0,0.12,0.0
WIF1,0.0,0.0,0.0,0.08,0.0,0.0,0.04,0.08,0.0,0.0
UGT2B4,147.31,241.77,445.33,209.73,158.05,59.32,101.96,261.26,28.24,490.45
BACH1,2.33,1.72,3.09,3.9,1.32,1.9,2.42,1.47,1.95,3.39
